match_id,startTime,equipo_local,equipo_visitante,ranking_local,ranking_visitante,goles_local,goles_visitante,Local_Top_Stats_Posesión,Visitante_Top_Stats_Posesión,Local_Top_Stats_Goles esperados,Visitante_Top_Stats_Goles esperados,Local_Top_Stats_Total Remates,Visitante_Top_Stats_Total Remates,Local_Top_Stats_Remates a puerta,Visitante_Top_Stats_Remates a puerta,Local_Top_Stats_Grandes chances,Visitante_Top_Stats_Grandes chances,Local_Top_Stats_Fueras de Juego,Visitante_Top_Stats_Fueras de Juego,Local_Top_Stats_Pases completados,Visitante_Top_Stats_Pases completados,Local_Top_Stats_Tarjeta roja,Visitante_Top_Stats_Tarjeta roja,Local_Remates_Goles esperados,Visitante_Remates_Goles esperados,Local_Remates_Total Remates,Visitante_Remates_Total Remates,Local_Remates_Remates a Puerta,Visitante_Remates_Remates a Puerta,Local_Remates_Remates Fuera,Visitante_Remates_Remates Fuera,Local_Remates_Remates bloqueados,Visitante_Remates_Remates bloqueados,Local_Remates_Pelotas al poste,Visitante_Remates_Pelotas al poste,Local_Remates_Goles esperados de remates al arco,Visitante_Remates_Goles esperados de remates al arco,Local_Remates_Remates dentro del área,Visitante_Remates_Remates dentro del área,Local_Remates_Remates fuera del área,Visitante_Remates_Remates fuera del área,Local_Remates_Remates de cabeza,Visitante_Remates_Remates de cabeza,Local_Remates_Grandes chances perdidas,Visitante_Remates_Grandes chances perdidas,Local_Pases_Pases completados,Visitante_Pases_Pases completados,Local_Pases_Asistencias esperadas,Visitante_Pases_Asistencias esperadas,Local_Pases_Centros,Visitante_Pases_Centros,Local_Pases_Pases largos completados,Visitante_Pases_Pases largos completados,Local_Pases_Pases claves,Visitante_Pases_Pases claves,Local_Pases_Pases en el último tercio,Visitante_Pases_Pases en el último tercio,Local_Pases_Pases hacia atrás,Visitante_Pases_Pases hacia atrás,Local_Defensivas_Intercepciones,Visitante_Defensivas_Intercepciones,Local_Defensivas_Salvadas de portero,Visitante_Defensivas_Salvadas de portero,Local_Defensivas_Barridas ganadas,Visitante_Defensivas_Barridas ganadas,Local_Defensivas_Despejes,Visitante_Defensivas_Despejes,Local_Duelos_Duelos ganados,Visitante_Duelos_Duelos ganados,Local_Duelos_Duelos aéreos (ganados),Visitante_Duelos_Duelos aéreos (ganados),Local_Duelos_Duelos en el suelo (ganados),Visitante_Duelos_Duelos en el suelo (ganados),Local_Duelos_Faltas recibidas,Visitante_Duelos_Faltas recibidas,Local_Duelos_Regates,Visitante_Duelos_Regates,Local_Duelos_Regateado,Visitante_Duelos_Regateado,Local_Duelos_Posesiones ganadas en el último tercio,Visitante_Duelos_Posesiones ganadas en el último tercio,Local_Duelos_Posesiones perdidas,Visitante_Duelos_Posesiones perdidas,Local_Disciplinarias_Tarjeta roja,Visitante_Disciplinarias_Tarjeta roja,Local_Disciplinarias_Faltas,Visitante_Disciplinarias_Faltas,Local_Disciplinarias_Tarjeta amarilla,Visitante_Disciplinarias_Tarjeta amarilla
4589312,2025-12-03T12:00:00-05:00,Jordania,Emiratos Árabes,63,68,2,1,50,50,0,0,11,8,6,2,0,1,3,1,332,311,0,1,0,0,11,8,6,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,1,1,332,311,0,0,2,4,19,15,6,6,56,39,64,58,8,6,1,4,11,12,27,21,31,23,11,9,20,14,10,14,7,4,4,7,1,2,113,136,0,1,16,10,1,2
4623055,2025-12-04T09:30:00-05:00,Palestina,Túnez,95,46,2,2,41,59,0,0,13,11,3,7,1,1,0,3,262,353,0,0,0,0,13,11,3,7,7,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,262,353,0,0,6,7,14,20,7,9,45,57,40,59,16,8,5,1,9,10,18,21,32,30,10,20,22,10,15,6,9,6,6,9,5,2,120,136,0,0,7,15,1,1
4623051,2025-12-04T12:00:00-05:00,Siria,Qatar,84,57,1,1,39,61,0,0,6,17,2,5,3,2,2,2,229,411,0,0,0,0,6,17,2,5,2,9,2,3,0,1,0,0,0,0,0,0,0,0,3,2,229,411,0,0,3,9,21,38,4,15,35,72,49,82,8,4,3,0,5,12,35,20,13,25,6,10,7,15,10,9,2,6,6,2,3,3,127,124,0,0,9,11,0,2
4623519,2025-12-05T09:30:00-05:00,Omán,Marruecos,79,7,0,0,49,51,0,0,6,6,0,1,0,1,0,1,292,303,0,1,0,0,6,6,0,1,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,292,303,0,0,0,7,11,43,5,7,52,66,65,61,9,14,2,1,8,9,40,19,31,42,14,24,17,18,11,8,4,5,5,4,4,1,124,140,0,1,8,12,0,1
4623520,2025-12-05T13:30:00-05:00,Comoros,Arabia Saudita,108,61,1,3,36,64,0,0,6,19,2,6,2,4,1,0,183,428,0,0,0,0,6,19,2,6,3,8,1,5,0,0,0,0,0,0,0,0,0,0,1,3,183,428,0,0,3,5,20,30,5,12,49,69,36,89,11,14,3,1,9,19,57,9,13,39,5,7,8,32,9,13,10,10,10,10,3,5,135,154,0,0,13,9,2,1
4622959,2025-12-06T06:00:00-05:00,Kuwait,Jordania,133,63,1,3,54,46,0,0,3,22,2,6,0,0,0,2,374,245,0,0,0,0,3,22,2,6,1,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,374,245,0,0,2,7,27,23,2,14,42,55,66,54,6,13,3,1,11,14,32,15,15,19,4,9,11,10,9,8,7,7,6,6,1,7,119,122,0,0,8,9,2,0
4623521,2025-12-06T08:30:00-05:00,Bahrein,Argelia,93,28,1,5,36,64,0,0,4,11,3,5,1,3,2,2,302,561,0,0,0,0,4,11,3,5,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,302,561,0,0,1,2,19,36,4,10,48,50,54,132,7,13,0,2,11,6,26,14,13,10,2,5,11,5,12,6,6,9,8,6,3,3,114,115,0,0,6,12,1,1
4623522,2025-12-06T11:00:00-05:00,Sudán,Irak,117,56,0,2,50,50,0,0,13,9,2,2,2,0,4,1,254,267,0,0,0,0,13,9,2,2,9,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,254,267,0,0,7,4,25,39,9,8,58,81,59,52,12,13,2,1,9,12,16,28,31,33,17,17,14,16,10,14,4,4,4,4,1,1,138,124,0,0,14,11,2,2
4563611,2025-12-06T13:30:00-05:00,Emiratos Árabes,Egipto,68,29,1,1,38,62,0,0,7,6,2,2,2,2,1,3,220,365,0,0,0,0,7,6,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,220,365,0,0,2,4,20,32,5,6,53,79,37,65,7,12,1,1,12,15,18,30,24,35,7,7,17,28,16,20,8,12,12,8,3,0,135,124,0,0,21,18,3,3
4563610,2025-12-07T12:00:00-05:00,Qatar,Túnez,57,46,0,3,62,38,0,0,12,14,4,7,0,1,0,3,422,262,0,1,0,0,12,14,4,7,7,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,422,262,0,0,6,6,36,25,8,8,71,45,70,48,8,11,3,4,7,6,12,24,30,21,14,12,16,9,15,4,1,3,3,1,1,0,115,107,0,1,4,16,0,1
4531814,2025-12-08T11:00:00-05:00,Sabah,Neftchi Baku,0,0,2,0,59,41,0,0,19,3,8,3,0,0,0,0,0,0,0,0,0,0,19,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563609,2025-12-08T12:00:00-05:00,Marruecos,Arabia Saudita,7,61,1,0,40,60,0,0,3,9,2,0,1,2,1,0,225,383,0,0,0,0,3,9,2,0,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,3,225,383,0,0,3,3,22,24,4,7,40,59,44,60,11,21,1,2,10,13,50,14,36,27,16,13,20,14,6,11,4,5,5,3,0,4,131,140,0,0,11,6,1,0
4563608,2025-12-09T09:30:00-05:00,Egipto,Jordania,29,63,0,3,62,38,0,0,20,16,7,6,5,0,0,0,434,239,0,0,0,0,20,16,7,6,7,5,6,5,2,0,0,0,0,0,0,0,0,0,5,2,434,239,0,0,12,4,20,16,17,11,87,31,68,51,8,14,3,7,11,16,19,42,20,8,8,2,12,6,11,8,12,8,8,12,6,2,134,113,0,0,8,12,4,0
4623524,2025-12-09T12:00:00-05:00,Bahrein,Sudán,93,117,3,1,48,52,0,0,12,5,5,3,3,0,1,2,340,309,0,1,0,0,12,5,5,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,340,309,0,0,2,1,23,24,9,3,52,80,72,69,8,10,2,3,8,11,55,11,19,25,10,8,9,17,5,8,0,4,4,0,1,0,123,149,0,1,8,5,2,1
4563607,2025-12-09T12:00:00-05:00,Argelia,Irak,28,56,2,0,70,30,0,0,14,5,5,1,2,0,4,1,650,243,0,1,0,0,14,5,5,1,7,0,2,4,0,0,0,0,0,0,0,0,0,0,3,1,650,243,0,0,4,0,41,21,11,1,97,20,133,48,3,10,1,4,13,10,15,27,13,1,7,1,6,0,6,13,12,9,9,12,9,2,95,110,0,1,14,7,1,0
4629074,2025-12-11T09:30:00-05:00,Marruecos,Siria,7,84,1,0,59,41,0,0,21,6,8,1,2,0,1,0,411,268,1,0,0,0,21,6,8,1,10,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,411,268,0,0,19,1,30,16,14,4,72,37,70,64,3,9,1,7,10,16,23,36,34,35,18,15,16,20,4,13,7,2,2,6,3,3,136,118,1,0,13,4,2,2
4629073,2025-12-11T12:30:00-05:00,Palestina,Arabia Saudita,95,61,1,2,36,64,0,0,6,9,2,4,1,1,2,5,212,485,0,0,0,0,6,9,2,4,5,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,212,485,0,0,4,3,35,25,6,9,76,83,43,71,11,6,3,1,22,17,39,38,31,61,11,28,20,33,9,16,2,5,5,2,3,3,183,189,0,0,18,9,3,2
4629410,2025-12-12T09:30:00-05:00,Jordania,Irak,63,56,1,0,34,66,0,0,6,20,4,3,0,2,3,0,166,445,0,0,0,0,6,20,4,3,0,7,2,11,0,0,0,0,0,0,0,0,0,0,0,2,166,445,0,0,2,9,16,24,3,16,38,88,32,66,11,7,3,3,7,20,53,19,34,52,17,17,17,35,5,10,9,6,6,9,2,1,133,174,0,0,10,7,1,0
4629411,2025-12-12T12:30:00-05:00,Argelia,Emiratos Árabes,28,68,1,1,110,90,0,0,8,7,4,3,1,1,4,3,482,314,0,0,0,0,8,7,4,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,482,314,0,0,4,4,25,24,6,6,59,69,97,68,13,8,3,3,10,13,31,21,46,28,23,16,23,12,25,19,10,5,5,10,3,2,157,171,0,0,21,26,2,3
4630704,2025-12-15T09:30:00-05:00,Marruecos,Emiratos Árabes,7,68,3,0,54,46,0,0,10,12,7,2,2,0,5,2,338,359,0,0,0,0,10,12,7,2,2,7,1,3,0,1,0,0,0,0,0,0,0,0,1,0,338,359,0,0,4,4,31,19,9,10,48,67,75,67,11,10,2,4,6,13,18,20,30,31,11,17,19,14,10,8,4,3,3,4,0,5,119,115,0,0,8,10,3,0
4531812,2025-12-15T10:00:00-05:00,Neftchi Baku,Sumqayit,0,0,2,2,45,55,0,0,11,8,5,4,0,0,0,0,0,0,0,0,0,0,11,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630669,2025-12-15T12:30:00-05:00,Arabia Saudita,Jordania,61,63,0,1,68,32,0,0,8,7,1,5,2,1,1,2,447,168,1,0,0,0,8,7,1,5,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,447,168,0,0,4,1,30,17,7,4,75,48,84,26,8,11,4,1,15,13,18,41,30,28,14,11,16,17,9,7,6,8,8,6,3,1,153,140,1,0,9,9,2,1
4629842,2025-12-16T09:00:00-05:00,Sudáfrica,Ghana,60,73,1,0,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628683,2025-12-16T13:00:00-05:00,Egipto,Nigeria,29,26,2,1,40,60,0,0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4635301,2025-12-18T09:00:00-05:00,Túnez,Botswana,46,147,2,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631971,2025-12-18T11:00:00-05:00,Jordania,Marruecos,63,7,2,3,40,60,0,0,9,15,4,5,1,2,0,4,378,551,0,0,0,0,9,15,4,5,5,8,4,3,0,2,0,0,0,0,0,0,0,0,1,2,378,551,0,0,4,7,19,39,7,11,100,72,58,95,12,14,4,2,11,12,40,40,31,48,15,22,16,26,10,17,8,6,6,8,3,2,181,183,0,0,19,14,2,1
4531803,2025-12-20T05:00:00-05:00,Karvan FK,Neftchi Baku,0,0,1,2,21,79,0,0,8,13,4,5,0,0,0,0,0,0,0,0,0,0,8,13,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365017,2025-12-21T14:00:00-05:00,Marruecos,Comoros,7,108,2,0,70,30,2,"0,3",16,4,7,2,1,1,2,4,582,218,0,0,2,"0,3",16,4,7,2,4,2,5,0,0,0,"2,77","0,42000000000000004",11,2,5,3,0,1,1,2,582,218,"1,4400000000000002","0,09",5,0,20,9,11,2,70,28,121,43,7,12,2,5,8,8,6,34,15,11,5,4,10,7,19,18,5,4,4,5,5,1,129,110,0,0,19,20,3,1
4365020,2025-12-22T12:00:00-05:00,Sudáfrica,Angola,60,89,2,1,58,42,"0,39","0,97",10,10,4,4,0,1,1,1,390,256,0,0,"0,39","0,97",10,10,4,4,4,1,2,5,1,0,"0,75","1,5999999999999999",4,7,6,3,2,4,0,1,390,256,"0,4","0,57",4,9,27,19,7,8,61,42,87,66,3,10,3,2,8,3,24,16,18,18,8,10,10,8,23,17,2,3,3,2,3,1,94,108,0,0,17,23,2,2
4365019,2025-12-22T15:00:00-05:00,Egipto,Zimbabue,29,130,2,1,77,23,"2,52","0,37",35,8,11,3,8,0,3,1,603,112,0,0,"2,52","0,37",35,8,11,3,13,3,11,2,1,0,"1,7400000000000002","1,01",23,4,12,4,9,0,7,0,603,112,"2,1900000000000004","0,15000000000000002",11,4,34,21,25,6,76,44,91,21,7,8,2,9,5,12,26,34,18,36,8,17,10,19,14,12,10,2,2,10,4,2,134,134,0,0,13,15,2,2
4365022,2025-12-23T10:00:00-05:00,Senegal,Botswana,15,147,3,0,68,32,"4,18","0,17",28,4,17,0,8,0,1,5,582,236,0,0,"4,18","0,17",28,4,17,0,6,3,5,1,0,0,"4,51",0,21,1,7,3,2,1,6,0,582,236,"2,9000000000000004","0,22000000000000003",7,2,10,37,23,4,89,42,92,60,6,4,0,14,6,5,14,29,17,24,10,10,7,14,7,16,11,5,5,11,3,2,107,108,0,0,16,7,1,2
4365024,2025-12-23T15:00:00-05:00,Túnez,Uganda,46,88,3,1,49,51,"1,46","0,55",15,9,6,1,2,0,0,1,344,364,0,0,"1,46","0,55",15,9,6,1,6,5,3,3,0,0,"3,1999999999999997","0,76",12,4,3,5,4,1,1,0,344,364,"0,9099999999999999","0,12",7,1,21,21,13,4,53,45,66,82,11,8,0,3,8,14,25,28,26,29,7,6,19,23,15,15,11,11,11,11,6,2,141,131,0,0,15,15,1,2
4365026,2025-12-24T10:00:00-05:00,Argelia,Sudán,28,117,3,0,58,42,"2,2","0,31",14,5,7,2,5,0,3,2,405,271,0,1,"2,2","0,31",14,5,7,2,5,3,2,0,1,0,"1,9699999999999998","0,43",11,3,3,2,0,0,3,0,405,271,"0,89","0,22",3,4,19,17,11,4,50,30,77,47,13,11,2,4,7,8,9,20,8,16,6,5,2,11,8,16,11,5,5,11,7,1,105,104,0,1,16,9,0,2
4365027,2025-12-24T12:30:00-05:00,Costa de Marfil,Mozambique,33,102,1,0,54,46,"1,3","0,24",15,4,5,2,3,0,0,0,486,404,0,0,"1,3","0,24",15,4,5,2,7,0,3,2,0,0,"1,16","0,29",10,2,5,2,4,1,5,0,486,404,"0,9500000000000001","0,21",6,3,23,20,11,4,57,29,100,76,7,9,2,3,13,10,10,16,6,2,5,1,1,1,7,17,9,3,3,9,2,2,92,86,0,0,17,7,1,2
4365031,2025-12-26T10:00:00-05:00,Egipto,Sudáfrica,29,60,1,0,36,64,"1,02","0,75",6,18,3,6,0,1,0,4,245,475,1,0,"1,02","0,75",6,18,3,6,2,9,1,3,0,0,"0,9700000000000001","1,3900000000000001",4,7,2,11,0,3,0,1,245,475,"0,26","1,4100000000000001",2,3,29,25,4,16,36,84,47,64,7,6,6,2,11,10,45,10,20,11,6,5,14,6,8,10,4,8,8,4,0,3,108,134,1,0,10,9,1,3
4365029,2025-12-26T15:00:00-05:00,Marruecos,Mali,7,54,1,1,62,38,"2,81","0,91",15,5,4,1,3,0,2,2,398,221,0,0,"2,81","0,91",15,5,4,1,7,1,4,3,0,0,"1,26","0,74",11,3,4,2,5,1,4,0,398,221,"0,9200000000000002","0,1",6,1,17,18,7,2,67,38,70,44,11,13,0,4,11,19,9,37,28,26,10,6,18,20,21,15,6,6,6,6,1,2,140,121,0,0,15,22,1,7
4365036,2025-12-27T10:00:00-05:00,Senegal,RD Congo,15,45,1,1,64,36,"2,01","0,95",11,7,3,3,0,0,2,1,439,218,0,0,"2,01","0,95",11,7,3,3,6,3,2,1,0,0,"1,53","1,5",7,5,4,2,0,1,2,0,439,218,"0,7","0,48000000000000004",2,4,29,15,6,6,70,40,74,38,7,8,2,2,10,10,14,34,20,18,9,6,11,12,11,16,9,5,5,9,4,2,123,115,0,0,18,12,1,0
4365034,2025-12-27T15:00:00-05:00,Nigeria,Túnez,26,46,3,2,60,40,"2,12","1,07",15,8,5,2,5,2,1,1,390,234,0,0,"2,12","1,07",15,8,5,2,7,5,3,1,0,0,"1,7200000000000002","1,51",10,5,5,3,6,3,2,2,390,234,"1,82","1,3500000000000003",11,6,21,22,15,6,57,31,75,46,8,5,0,2,14,5,23,20,24,17,8,10,16,7,14,17,6,11,11,6,1,1,93,119,0,0,18,15,3,0
4365038,2025-12-28T10:00:00-05:00,Guinea Ecuatorial,Sudán,105,117,0,1,66,34,"2,02","0,72",15,13,3,2,1,0,4,2,382,153,0,0,"2,02","0,72",15,13,3,2,8,7,4,4,0,0,"0,75","0,01",11,4,5,9,2,0,3,0,382,153,"1,12","0,15000000000000002",1,1,27,17,9,9,65,53,69,33,3,12,1,3,7,11,23,23,16,12,8,8,8,4,10,14,5,6,6,5,8,1,123,121,0,0,14,10,3,3
4365037,2025-12-28T12:30:00-05:00,Argelia,Burkina Faso,28,62,1,0,49,51,"2,01","1,02",10,14,5,2,4,3,1,0,321,321,0,0,"2,01","1,02",10,14,5,2,3,8,2,4,0,1,"1,6099999999999999","0,77",8,8,2,6,1,6,4,3,321,321,"0,99","0,9700000000000002",1,5,22,14,8,9,35,65,68,54,12,7,2,4,10,11,25,7,3,7,1,4,2,3,19,24,5,9,9,5,2,2,102,104,0,0,24,19,2,3
4365039,2025-12-28T15:00:00-05:00,Costa de Marfil,Camerún,33,44,1,1,51,49,"0,98","0,62",13,12,2,2,1,0,0,0,281,277,0,0,"0,98","0,62",13,12,2,2,6,7,5,3,1,2,"1,26","0,38",7,5,7,7,4,0,2,1,281,277,"1,28","0,5700000000000001",7,3,18,14,10,8,30,43,43,60,4,8,2,1,3,6,30,22,17,13,10,9,7,4,14,17,7,2,2,7,2,1,102,103,0,0,18,15,2,2
4365043,2025-12-29T11:00:00-05:00,Angola,Egipto,89,29,0,0,44,56,"0,76","0,62",16,5,4,2,1,1,0,2,244,324,0,0,"0,76","0,62",16,5,4,2,10,3,2,0,1,0,"0,25","0,26",6,3,10,2,1,1,1,2,244,324,"0,31000000000000005","0,24000000000000002",4,1,19,30,10,4,50,64,37,61,10,10,2,5,10,7,31,26,36,33,13,13,23,20,11,15,11,10,10,11,4,2,138,161,0,0,15,11,1,2
4365044,2025-12-29T11:00:00-05:00,Zimbabue,Sudáfrica,130,60,2,3,34,66,"1,28","1,51",10,16,3,9,2,2,5,1,165,404,0,0,"1,28","1,51",10,16,3,9,5,5,2,2,1,0,"1,08","2,34",7,10,3,7,2,5,3,2,165,404,"0,99","1,01",2,2,17,33,8,13,59,61,35,76,16,8,6,2,8,5,17,34,29,22,18,11,11,11,11,13,8,6,6,8,1,1,134,129,0,0,14,11,1,1
4365041,2025-12-29T14:00:00-05:00,Zambia,Marruecos,91,7,0,3,43,57,"0,23","1,96",5,19,0,9,0,4,2,4,296,417,0,0,"0,23","1,96",5,19,0,9,4,7,1,3,0,0,0,"3,7600000000000002",2,13,3,6,1,2,0,3,296,417,"0,66","1,7300000000000004",1,3,21,22,5,11,26,55,53,83,10,7,6,0,8,14,29,14,16,17,5,7,11,10,12,22,6,11,11,6,1,7,98,100,0,0,23,12,4,1
4365046,2025-12-30T11:00:00-05:00,Tanzania,Túnez,113,46,1,1,36,64,"0,18",1,6,6,2,2,0,0,1,0,206,427,0,0,"0,18",1,6,6,2,2,4,3,0,1,0,1,"0,19","1,17",3,4,3,2,2,1,0,0,206,427,"0,17","0,6000000000000002",2,5,22,19,6,4,42,61,58,80,9,5,1,1,12,7,25,16,32,28,12,15,20,13,12,8,3,10,10,3,2,0,136,139,0,0,9,14,3,1
4365047,2025-12-30T14:00:00-05:00,Benin,Senegal,90,15,0,3,49,51,"0,76","1,94",7,10,4,6,1,3,0,0,328,351,0,1,"0,76","1,94",7,10,4,6,3,4,0,0,0,0,"0,6200000000000001","2,94",4,7,3,3,1,2,1,2,328,351,"0,48","1,34",1,4,20,20,5,8,39,54,67,73,12,10,3,4,9,9,19,24,14,25,7,12,7,13,18,20,3,8,8,3,1,5,115,104,0,1,20,19,4,1
4365051,2025-12-31T11:00:00-05:00,Guinea Ecuatorial,Argelia,105,28,1,3,45,55,"0,49","1,9",10,16,3,6,1,4,1,0,377,484,0,0,"0,49","1,9",10,16,3,6,5,5,2,5,0,1,"0,86","2,35",3,13,7,3,0,3,1,2,377,484,"0,49999999999999994","1,6600000000000001",1,6,15,13,6,15,40,31,79,108,9,15,3,2,9,9,10,18,6,0,2,0,4,0,15,13,5,5,5,5,7,3,98,82,0,0,13,15,3,1
4365052,2025-12-31T11:00:00-05:00,Sudán,Burkina Faso,117,62,0,2,38,62,"1,65","1,22",10,10,1,3,1,2,1,1,210,414,0,0,"1,65","1,22",10,10,1,3,6,6,3,1,0,0,"0,64","2,13",8,6,2,4,2,1,3,0,210,414,"0,53","0,9400000000000001",2,2,26,32,7,9,40,62,44,88,12,5,1,1,10,6,25,15,21,22,13,13,8,9,11,3,3,8,8,3,0,4,124,128,0,0,3,12,0,2
4365049,2025-12-31T14:00:00-05:00,Gabón,Costa de Marfil,86,33,2,3,33,67,"0,87","1,84",9,21,3,5,1,2,0,3,220,523,0,0,"0,87","1,84",9,21,3,5,5,10,1,6,0,1,"1,2999999999999998","2,4699999999999998",5,15,4,6,0,7,1,0,220,523,"0,32","1,6800000000000002",1,10,18,17,4,15,40,58,49,92,8,7,2,1,9,7,25,9,23,29,11,17,12,12,19,13,7,11,11,7,0,5,107,108,0,0,15,19,2,1
4645174,2026-01-03T11:00:00-05:00,Senegal,Sudán,15,117,3,1,67,33,"1,49","0,49",14,9,9,3,2,1,3,1,410,170,0,0,"1,49","0,49",14,9,9,3,4,4,1,2,0,0,"2,8500000000000005","1,01",9,4,5,5,3,0,2,1,410,170,"1,33","0,3700000000000001",8,0,29,15,14,6,70,46,83,32,6,12,2,6,9,11,24,20,24,37,13,12,11,25,16,22,4,6,6,4,10,3,124,115,0,0,22,17,2,2
4644775,2026-01-03T14:00:00-05:00,Mali,Túnez,54,46,1,1,28,72,"1,15","1,11",8,13,1,4,0,1,1,4,140,547,1,0,"1,15","1,11",8,13,1,4,5,7,2,2,0,0,"0,83","1,25",10,10,3,8,2,2,0,0,140,547,"0,14","1,2400000000000002",2,4,19,23,5,9,45,83,32,99,16,5,3,0,18,8,36,20,27,25,6,7,21,18,26,12,12,12,12,12,4,8,157,168,1,0,12,29,4,6
4644777,2026-01-04T11:00:00-05:00,Marruecos,Tanzania,7,113,1,0,71,29,"1,01","0,73",12,4,4,1,3,2,2,1,530,187,0,0,"1,01","0,73",12,4,4,1,6,2,2,1,1,0,"0,51","0,06",7,2,5,2,5,1,3,2,530,187,"1,11","0,49",7,0,35,14,11,3,77,33,97,40,4,8,1,3,10,9,13,30,29,26,9,12,20,14,18,12,8,2,2,8,6,0,121,103,0,0,12,19,1,5
4645183,2026-01-04T14:00:00-05:00,Sudáfrica,Camerún,60,44,1,2,66,34,"2,08","1,36",18,10,4,4,4,2,3,0,442,192,0,0,"2,08","1,36",18,10,4,4,8,4,6,2,0,0,"2,13","1,6600000000000001",11,6,7,4,3,3,3,1,442,192,"1,76","0,71",6,4,27,16,15,6,63,42,84,51,3,10,2,3,10,10,18,39,32,17,14,9,18,8,13,14,3,2,2,3,2,6,126,106,0,0,14,13,5,2
4644839,2026-01-05T11:00:00-05:00,Egipto,Benin,29,90,3,1,55,45,"1,19","1,22",12,8,7,3,4,0,4,1,533,387,0,0,"1,19","1,22",12,8,7,3,3,1,2,4,0,0,"0,9199999999999999","1,25",7,2,5,6,1,0,3,1,533,387,"0,99","0,3700000000000001",1,1,27,31,12,4,89,82,92,77,17,11,3,2,16,20,53,30,50,43,16,15,34,28,18,14,13,4,4,13,1,7,186,209,0,0,15,19,4,4
4644840,2026-01-06T11:00:00-05:00,Argelia,RD Congo,28,45,1,0,57,43,"0,7","0,16",12,6,6,2,0,0,0,3,462,339,0,0,"0,7","0,16",12,6,6,2,5,2,1,2,0,0,"1,1600000000000001","0,17",9,4,3,2,2,2,0,0,462,339,"0,7100000000000001","0,25",4,3,26,34,9,4,77,61,65,66,5,8,2,5,11,9,24,36,25,23,12,11,13,12,24,17,3,6,6,3,3,5,140,133,0,0,17,24,3,2
4645182,2026-01-06T14:00:00-05:00,Costa de Marfil,Burkina Faso,33,62,3,0,58,42,"2,02","0,41",21,8,4,2,1,0,0,0,429,290,0,0,"2,02","0,41",21,8,4,2,12,4,5,2,0,1,"1,68","0,23",16,2,6,6,2,0,1,0,429,290,"0,7500000000000001","0,43",5,1,22,17,14,3,41,50,81,50,4,9,2,1,13,9,30,21,12,11,7,6,5,5,17,20,11,5,5,11,4,2,87,106,0,0,20,17,2,1
4647711,2026-01-09T11:00:00-05:00,Mali,Senegal,54,15,0,1,35,65,"1,12","1,88",8,19,2,8,0,0,3,1,197,437,1,0,"1,12","1,88",8,19,2,8,3,5,3,6,0,1,"0,96","2,27",5,11,3,8,0,3,2,1,197,437,"0,23","0,6500000000000001",1,3,14,24,5,13,38,56,40,70,18,6,7,2,4,7,25,34,16,18,9,13,7,5,14,8,4,3,3,4,3,4,122,107,1,0,8,14,2,5
